Website,Trustworthiness,Avg_Daily_Visitors,Child_Safety,Avg_Daily_Pageviews,Privacy,Facebook_likes,Twitter_mentions,Google_pluses,LinkedIn_mentions,Pinterest_pins,StumbleUpon_views,Traffic_Rank,Reach_Day,Month_Average_Daily_Reach,Daily_Pageviews,Month_Average_Daily_Pageviews,Daily_Pageviews_per_user,Location,Hosted_by,Registrar,subnetwork_count,Status
olx.kz,Excellent,319279.0,Excellent,3256648.0,Excellent,0,34,187,2,0,0,2441,0.025824,0.024864,0.005875,0.006084,9.696,United States,"Akamai Technologies, Inc.",HOSTER.KZ,1,Safe
kolesa.kz,Excellent,195027.0,Excellent,2905908.0,Excellent,0,99,81,3,0,0,3637,0.01536,0.015552,0.005491,0.005388,13.44,Kazakhstan,Kolesa,ICPS,5,Safe
kaspi.kz,Excellent,136278.0,Good,605076.0,Excellent,0,12,291,12,0,0,7566,0.01056,0.010272,0.001085,0.001075,4.128,Kazakhstan,JSC Kaspi Bank,ICPS,1,Safe
parimatch.kz,Unknown,140707.0,Unknown,209653.0,Unknown,0,23,283,1,0,0,9681,0.008843,0.012893,0.000267,0.000463,1.2415,Kazakhstan,"LLP ""Kompaniya Hoster.KZ""",ICPS,2,Risky
infourok.ru,Excellent,779081.0,Excellent,1410137.0,Excellent,0,19,14,2,0,0,1346,0.080832,0.07031,0.003283,0.00305,1.6896,France,OVH SAS,REGRU-RU,1,Safe
zakon.kz,Excellent,180540.0,Excellent,433296.0,Excellent,1,1,8970,11,0,1,7070,0.0096,0.013536,0.000518,0.00075,1.92,Kazakhstan,Aleksey Linnik,KAZNIC,1,Safe
traffic-media.co,Very poor,887864.0,Very poor,958893.0,Very poor,0,23,283,2,0,0,2453,0.053088,0.06576,0.001306,0.001661,1.0176,France,ONLINE SAS,".CO Internet, S.A.S.",1,Safe
tengrinews.kz,Excellent,133632.0,Excellent,440988.0,Excellent,0,482,53,34,0,1,7373,0.01248,0.011328,0.001008,0.000898,3.36,Kazakhstan,Vitaly Lyahovich,ICPS,2,Safe
krisha.kz,Excellent,81720.0,Excellent,800867.0,Excellent,0,67,25,2,0,0,10101,0.006112,0.00659,0.001499,0.001466,9.168,Kazakhstan,Kolesa,ICPS,2,Safe
gismeteo.kz,Excellent,119439.0,Excellent,293821.0,Excellent,0,23,6,2,0,0,10112,0.008557,0.009073,0.000474,0.000528,2.292,Russian Federation,DataLine Ltd,ICPS,1,Safe
satu.kz,Excellent,88818.0,Good,301982.0,Excellent,0,18,14,2,0,0,10769,0.008213,0.00743,0.000636,0.000622,3.3425,Kazakhstan,Co-location,HOSTER.KZ,1,Safe
kundelik.kz,Good,65995.0,Unknown,444812.0,Good,0,23,12,2,0,0,14046,0.006208,0.004536,0.001022,0.000677,6.876,Kazakhstan,National Information Technologies,ICPS,1,Safe
hh.kz,Excellent,53711.0,Excellent,355034.0,Excellent,0,79,1,34,0,0,14876,0.005539,0.004622,0.000965,0.000776,7.3535,Kazakhstan,Denis Romakh,HOSTER.KZ,1,Safe
olimpkz.com,Excellent,80071.0,Good,264235.0,Excellent,0,11,283,2,0,0,13443,0.007927,0.0068,0.000669,0.000543,3.3425,United States,"CloudFlare, Inc.","DOMAINCONTEXT, INC.",5,Safe
qiwi.com,Excellent,577870.0,Excellent,2230581.0,Excellent,0,28,516,6,0,0,1507,0.044448,0.046368,0.003869,0.004246,3.7248,Russian Federation,LTD QIWI Wallet,REGISTER.IT SPA,1,Safe
egov.kz,Excellent,53020.0,Excellent,349933.0,Excellent,0,19,638,2,0,0,14410,0.006017,0.004603,0.00095,0.000788,6.685,Kazakhstan,National Information Technologies,NIT.KZ,1,Safe
informburo.kz,Good,69436.0,Good,182618.0,Good,0,322,275,2,0,0,16914,0.006208,0.00574,0.00037,0.000327,2.483,Kazakhstan,Infopolis,HOST.KZ,1,Safe
baskino.co,Good,578217.0,Excellent,2035325.0,Good,0,23,1,2,0,0,11419,0.033712,0.021965,0.002703,0.001776,3.3234,Netherlands,********************************************************,".CO Internet, S.A.S.",1,Safe
vseigru.net,Good,383414.0,Good,3703790.0,Good,0,1,7,2,0,0,1788,0.024864,0.03168,0.005626,0.007253,9.5328,Germany,Leaseweb Deutschland GmbH,REGISTRAR OF DOMAIN NAMES REG.RU LLC,1,Safe
znanija.com,Excellent,697839.0,Excellent,1856253.0,Excellent,0,792,25,1,0,0,1329,0.077472,0.065414,0.004397,0.004032,2.4288,United States,"CloudFlare, Inc.","GODADDY.COM, LLC",5,Safe
kinobar.cc,Good,67790.0,Excellent,257604.0,Good,0,23,2,2,0,0,14259,0.004489,0.00574,0.000363,0.000556,3.438,Netherlands,********************************************************,REGTIME LTD.,1,Safe
ratel.kz,Unknown,42107.0,Unknown,89269.0,Unknown,0,14,6,2,0,0,17101,0.001528,0.005214,9e-05,0.000234,2.292,Kazakhstan,PS Internet Company LLC,ICPS,1,Risky
homebank.kz,Excellent,53308.0,Excellent,236689.0,Excellent,0,23,13,2,0,0,17626,0.002674,0.004269,0.000296,0.000442,4.202,Kazakhstan,JSC Kazkommertsbank,HOSTER.KZ,1,Safe
standardmedia.co.ke,Excellent,327741.0,Excellent,1612684.0,Excellent,165,2460,158000,216,0,16,1583,0.57504,0.488544,0.03996,0.0447049999999999,2.9965,United States,Unknown,Unknown,1,Risky
nation.co.ke,Excellent,327741.0,Excellent,1612684.0,Excellent,0,693,3940,1810,0,12,1765,0.57504,0.488544,0.03996,0.0447049999999999,2.9965,United States,Unknown,Unknown,1,Risky
the-star.co.ke,Excellent,327741.0,Excellent,1612684.0,Excellent,6,138,3600,24,0,1,2373,0.80352,0.680256,0.05904,0.071002,3.3408,United States,Unknown,Unknown,1,Risky
google.co.ke,Excellent,327741.0,Excellent,1612684.0,Excellent,0,319,211,75,0,201,4680,0.78408,0.686232,0.052248,0.0574275,3.2376,United States,Unknown,Unknown,1,Risky
ghafla.com,Unknown,15725.0,Unknown,47175.0,Unknown,0,60,17,44,0,14,5913,0.000547,0.00144,5.3e-05,0.000103,3.744,United States,"CloudFlare, Inc.",PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,2,Risky
sportpesa.com,Unknown,154959.0,Unknown,1128109.0,Unknown,0,75,82,44,0,14,5947,0.0144,0.012192,0.00312,0.002144,8.448,Kenya,TECH PITCH LTD,"GODADDY.COM, LLC",2,Risky
jumia.co.ke,Unknown,327741.0,Unknown,1612684.0,Unknown,0,160,4010,76,0,14,8964,0.80352,0.680256,0.05904,0.071002,3.3408,United States,Unknown,Unknown,1,Risky
sde.co.ke,Unknown,327741.0,Unknown,1612684.0,Unknown,0,46,124000,44,0,14,7617,0.80352,0.680256,0.05904,0.071002,3.3408,United States,Unknown,Unknown,1,Risky
mpasho.co.ke,Unknown,327741.0,Unknown,1612684.0,Unknown,0,633,168,44,0,14,10856,0.80352,0.680256,0.05904,0.071002,3.3408,United States,Unknown,Unknown,1,Risky
betin.co.ke,Unknown,327741.0,Unknown,1612684.0,Unknown,0,160,6,44,0,14,12756,0.78408,0.686232,0.052248,0.0574275,3.2376,United States,Unknown,Unknown,1,Risky
citizentv.co.ke,Unknown,327741.0,Unknown,1612684.0,Unknown,0,7440,165000,14,0,14,15008,0.80352,0.680256,0.05904,0.071002,3.3408,United States,Unknown,Unknown,1,Risky
betensured.com,Unknown,38939.0,Unknown,124604.0,Unknown,0,158,3,44,0,14,6713,0.00288,0.003034,0.000173,0.000234,2.496,United States,"GoDaddy.com, LLC","GODADDY.COM, LLC",1,Risky
kilimall.co.ke,Unknown,327741.0,Unknown,1612684.0,Unknown,1,42,13,65,0,14,16560,0.80352,0.680256,0.05904,0.071002,3.3408,Japan,Unknown,Unknown,1,Risky
kra.go.ke,Unknown,327741.0,Unknown,1612684.0,Unknown,0,44,8,5,0,14,19081,0.003247,0.004613,0.000334,0.000489,4.011,Kenya,IPv4 address block not managed by the RIPE NCC,Unknown,1,Risky
kenyamoja.com,Unknown,112223.0,Unknown,392782.0,Unknown,0,450,41,5,0,1,11177,0.007545,0.006905,0.000535,0.000533,2.9605,United States,Linode,"GODADDY.COM, LLC",1,Risky
helb.co.ke,Good,327741.0,Excellent,1612684.0,Good,0,53,1,35,0,14,36478,0.80352,0.680256,0.05904,0.071002,3.3408,Kenya,Unknown,Unknown,1,Risky
ecitizen.go.ke,Unknown,327741.0,Unknown,1612684.0,Unknown,0,158,47,81,0,14,16617,0.001815,0.003658,0.000372,0.000809,7.9265,Kenya,For Safaricom KENYA Enterprise Business Unit,Unknown,1,Risky
olx.co.ke,Good,327741.0,Excellent,1612684.0,Good,0,11,143,105,0,14,17530,0.80352,0.680256,0.05904,0.071002,3.3408,United States,Unknown,Unknown,1,Risky
futbol24.com,Excellent,235646.0,Excellent,2097259.0,Excellent,348,3,89,2,0,85,3441,0.02592,0.019104,0.00649,0.003914,9.312,Netherlands,LeaseWeb Netherlands B.V.,KEY-SYSTEMS GMBH,6,Safe
kenyans.co.ke,Unknown,327741.0,Unknown,1612684.0,Unknown,0,3,807,44,0,14,20277,0.80352,0.680256,0.05904,0.071002,3.3408,United States,Unknown,Unknown,1,Risky
edaily.co.ke,Unknown,327741.0,Unknown,1612684.0,Unknown,0,160,19,44,0,14,32269,0.80352,0.680256,0.05904,0.071002,3.3408,United States,Unknown,Unknown,1,Risky
blogspot.co.ke,Unknown,327741.0,Unknown,1612684.0,Unknown,93700,160,11700000,2200,0,14,27228,0.80352,0.680256,0.05904,0.071002,3.3408,United States,Unknown,Unknown,1,Risky
zedo.com,Unsatisfactory,419836.0,Unsatisfactory,671738.0,Unsatisfactory,0,6,176,315,0,47,2067,0.03456,0.045216,0.001248,0.001613,1.344,United States,"Akamai Technologies, Inc.","REGISTER.COM, INC.",1,Safe
soccerway.com,Excellent,432447.0,Excellent,3671485.0,Excellent,8,382,781000,11,1,325,1823,0.04128,0.03456,0.009341,0.007004,8.544,United States,"Akamai Technologies, Inc.",SAFENAMES LTD,2,Safe
uonbi.ac.ke,Good,327741.0,Excellent,1612684.0,Good,1,86,799,3,0,28,18990,0.00468,0.004737,0.000277,0.000353,2.292,United States,ServInt,Unknown,1,Risky
brightermonday.co.ke,Good,327741.0,Excellent,1612684.0,Good,0,160,322,54,0,14,32310,0.80352,0.680256,0.05904,0.071002,3.3408,United States,Unknown,Unknown,1,Risky
google.com.kw,Excellent,1768732.0,Excellent,11691323.0,Excellent,79,153,1680,59,0,56,431,0.14016,0.1392,0.024096,0.021418,6.4704,United States,Google Inc.,Unknown,1,Risky
xcite.com,Good,149667.0,Unknown,478933.0,Good,122,5,506,29,0,62,8744,0.0096,0.009984,0.000845,0.00092,3.744,United States,"CloudFlare, Inc.","NETWORK SOLUTIONS, LLC.",2,Safe
indiansinkuwait.com,Good,69471.0,Excellent,291780.0,Good,10,178,3,8,0,2,14174,0.005635,0.005577,0.000659,0.000512,4.4885,United States,"CloudFlare, Inc.","GODADDY.COM, LLC",2,Safe
derwaza.cc,Unknown,2550.0,Unknown,3571.0,Unknown,10,14,2665,80,0,62,14512,0.000478,0.000181,1e-05,7e-06,0.955,United Kingdom,OVH Ltd,"GODADDY.COM, LLC",1,Risky
alanba.com.kw,Unknown,45733.0,Unknown,132628.0,Unknown,10,153,68,80,0,62,9607,0.004775,0.003476,0.000306,0.00024,2.483,United States,"CloudFlare, Inc.",Unknown,2,Risky
knetpay.com.kw,Unknown,53695.0,Unknown,102021.0,Unknown,10,153,2665,80,0,62,21784,0.004011,0.005004,0.000181,0.000216,1.8145,Kuwait,Shared Electronic Banking Services Company K.S.C,Unknown,1,Risky
q8yat.com,Unknown,37603.0,Unknown,56405.0,Unknown,10,65,23,2,0,62,4959,0.002688,0.002928,8.3e-05,9.9e-05,1.152,United States,"CloudFlare, Inc.","ENOM, INC.",2,Risky
starzplay.com,Excellent,988597.0,Excellent,1097343.0,Excellent,10,144,36,126,0,1,1377,0.064032,0.082272,0.001642,0.002198,1.056,United States,"Amazon.com, Inc.","CSC CORPORATE DOMAINS, INC.",8,Safe
alraimedia.com,Good,88790.0,Excellent,284129.0,Good,10,1290,52,4,0,62,15250,0.005539,0.005358,0.000458,0.00044,3.056,United States,DosArrest,"NETWORK SOLUTIONS, LLC.",1,Safe
nbk.com.kw,Unknown,36299.0,Unknown,250462.0,Unknown,10,153,2665,80,0,62,23589,0.004202,0.003142,0.000726,0.0005,6.685,Unknown,Unknown,Unknown,1,Risky
bestarabicgames.com,Unknown,263214.0,Unknown,263214.0,Unknown,10,153,2665,80,0,62,33041,0.014325,0.010314,0.000325,0.000242,0.955,United Kingdom,Servers,DOMAIN THE NET TECHNOLOGIES LTD.,1,Risky
declk.com,Unknown,447432.0,Unknown,505598.0,Unknown,10,153,2665,80,0,62,4862,0.04416,0.036576,0.001248,0.000945,1.056,Netherlands,Interactive 3D B.V. IP space,"ENOM, INC.",1,Risky
ooredoo.com.kw,Good,39266.0,Excellent,168845.0,Good,10,153,376,1,0,62,21330,0.003629,0.00318,0.000372,0.000303,3.9155,Kuwait,Wataniya Telecom Infrastructure,Unknown,1,Risky
moi.gov.kw,Good,37747.0,Good,207613.0,Good,10,153,13,80,0,62,25834,0.00382,0.002865,0.000468,0.000382,4.775,Kuwait,Gulfnet MOI Links,Unknown,1,Risky
ybreakingnews.com,Unknown,114185.0,Unknown,148440.0,Unknown,10,153,2665,80,0,62,11304,0.88192,0.018432,0.0471679999999999,0.000628,2.8576,Russian Federation,Unknown,"ENOM, INC.",1,Risky
finance-lp.com,Unsatisfactory,197134.0,Unknown,266131.0,Unsatisfactory,10,153,2665,80,0,62,5210,0.008448,0.0287039999999999,0.000202,0.000911,1.056,United States,"CloudFlare, Inc.",NAMECHEAP INC.,2,Safe
akipress.org,Good,26760.0,Excellent,85633.0,Good,0,54,9,1,0,1,6664,0.001728,0.002016,8.7e-05,0.000145,1.92,Kyrgyzstan,"ElCat, Ltd.",Public Interest Registry,1,Safe
namba.kg,Excellent,40317.0,Excellent,209653.0,Excellent,0,2920,61,14,0,1,19904,0.003438,0.0034,0.00043,0.000424,4.8705,Kyrgyzstan,Namba Media Ltd.,Kyrgyzstan domain registration service,2,Safe
ts.kg,Excellent,30788.0,Excellent,172416.0,Excellent,1,7,28,1,0,0,28995,0.002292,0.002416,0.000262,0.000305,4.8705,Kyrgyzstan,KYRGYZTELEKOM-PPPOE,Kyrgyzstan domain registration service,1,Safe
elcat.kg,Excellent,29468.0,Excellent,383090.0,Excellent,0,12,7,1,0,0,23266,0.001719,0.002378,0.000669,0.000735,14.325,Kyrgyzstan,"ElCat, Ltd.",Kyrgyzstan domain registration service,1,Safe
lalafo.kg,Unknown,12217.0,Unknown,98960.0,Unknown,0,7,78,1,0,0,47020,0.001051,0.001261,0.000196,0.000211,7.5445,United Kingdom,Early registration addresses,Kyrgyzstan domain registration service,1,Risky
blive.kg,Excellent,11211.0,Good,102021.0,Excellent,0,7,16,1,0,0,67733,0.000678,0.000812,0.00014,0.000171,7.9265,Kyrgyzstan,Optima Telecom Ltd.,Kyrgyzstan domain registration service,1,Safe
google.kg,Excellent,13537.0,Excellent,35197.0,Excellent,0,7,15,10,0,1,75512,0.001337,0.000955,9.6e-05,5.4e-05,2.7695,United States,"YouTube, LLC",Kyrgyzstan domain registration service,1,Safe
torrent.kg,Excellent,6465.0,Excellent,41895.0,Excellent,0,8,78,1,0,0,94503,0.000595,0.000544,9.1e-05,8.5e-05,5.859,Kyrgyzstan,"ElCat, Ltd.",Kyrgyzstan domain registration service,1,Safe
turmush.kg,Unknown,11264.0,Unknown,27035.0,Unknown,2,5,7,1,0,0,78088,0.000382,0.000955,1.9e-05,5.6e-05,1.91,Kyrgyzstan,"ElCat, Ltd.",Kyrgyzstan domain registration service,1,Risky
zanoza.kg,Unknown,17854.0,Unknown,42849.0,Unknown,0,7,1,1,0,0,61505,0.001528,0.001433,8.2e-05,7.6e-05,2.292,Kyrgyzstan,Zalkar Bank,Kyrgyzstan domain registration service,1,Risky
super.kg,Good,13023.0,Good,61213.0,Good,0,10,123,1,0,0,62316,0.000888,0.001051,0.000115,0.000124,5.348,Germany,Hetzner Online GmbH,Kyrgyzstan domain registration service,1,Safe
sputnik.kg,Unknown,29532.0,Unknown,56111.0,Unknown,0,11,2,1,0,0,47700,0.002388,0.002006,0.000134,9.5e-05,2.292,Kyrgyzstan,"Hoster kg, Ltd.",Kyrgyzstan domain registration service,1,Risky
ca-news.org,Good,21679.0,Excellent,86718.0,Good,5,125,11,1,0,0,41627,0.001146,0.001719,8.9e-05,0.000137,3.056,Kyrgyzstan,"ElCat, Ltd.",Public Interest Registry,1,Safe
24.kg,Good,11392.0,Good,34177.0,Good,0,4,1420,16,0,0,79787,0.000382,0.000926,2.3e-05,5.8e-05,1.91,Kyrgyzstan,KYRGYZTELEKOM-PPPOE,Kyrgyzstan domain registration service,1,Safe
okmot.kg,Unknown,3228.0,Unknown,27761.0,Unknown,0,7,20,1,0,0,187865,0.000321,0.000269,6.8e-05,5.5e-05,8.5995,Kyrgyzstan,The Ministry of Finance of the Kyrgyz Republic,Kyrgyzstan domain registration service,1,Risky
o.kg,Good,5215.0,Good,15647.0,Good,0,2,11,1,0,0,146572,0.000359,0.000444,2.9e-05,2.9e-05,3.402,Kyrgyzstan,NUR Telecom LLC,Kyrgyzstan domain registration service,1,Safe
job.kg,Good,3075.0,Excellent,19685.0,Good,0,2,22,1,0,0,172672,0.000198,0.000264,2.6e-05,4.2e-05,5.5755,Kyrgyzstan,Optima Telecom Ltd.,Kyrgyzstan domain registration service,1,Safe
vb.kg,Good,10867.0,Excellent,24995.0,Good,1,4,96,2,0,0,76443,0.00063,0.000955,2.6e-05,5.3e-05,1.719,Kyrgyzstan,City Telecom Broadband,Kyrgyzstan domain registration service,1,Safe
adme.ru,Excellent,938845.0,Excellent,3220241.0,Excellent,122,7,542,189,0,48,875,0.07536,0.074688,0.00673,0.006008,3.36,Germany,Hetzner Online GmbH,RU-CENTER-RU,2,Safe
svetofor.info,Unknown,7395.0,Unknown,31800.0,Unknown,0,23,404,1,0,0,128489,0.000321,0.000482,2.5e-05,4.9e-05,3.1185,Kyrgyzstan,Saimanet Telecomunications,Afilias Global Registry Services,1,Risky
azattyk.org,Good,13822.0,Excellent,42849.0,Good,2,7,8,2,0,0,59863,0.000955,0.001242,8.8e-05,0.000105,3.82,United States,"Akamai Technologies, Inc.",Public Interest Registry,1,Safe
cars.kg,Good,3625.0,Excellent,39876.0,Good,0,7,9,1,0,0,106442,0.000378,0.00034,0.000123,8.4e-05,9.45,Germany,Hetzner Online GmbH,Kyrgyzstan domain registration service,1,Safe
brightonclick.com,Poor,420013.0,Unknown,835827.0,Poor,0,7,78,1,0,0,3464,0.03456,0.031968,0.001526,0.00144,1.824,United States,Google Inc.,"GODADDY.COM, LLC",1,Safe
porno365.info,Unknown,459501.0,Unknown,2122898.0,Unknown,0,7,4,1,0,0,2675,0.03744,0.033504,0.004022,0.003665,4.5024,Netherlands,LeaseWeb Netherlands B.V.,Afilias Global Registry Services,1,Risky
warthunder.ru,Excellent,504550.0,Excellent,943510.0,Excellent,2029,144,324,16,0,1,5468,0.03552,0.025536,0.00143,0.001066,1.728,Russian Federation,Gaijin Network LTD,RU-CENTER-RU,1,Safe
google.la,Excellent,152933.0,Excellent,784548.0,Excellent,3,57,67,10,0,1,6532,0.01152,0.012288,0.001344,0.001459,4.224,United States,Google Inc.,Unknown,1,Risky
google.co.th,Excellent,8222916.0,Excellent,63892056.0,Excellent,1530,1,766000,156,0,731,87,0.64992,0.655008,0.125184,0.118944,7.248,United States,Google Inc.,"T.H.NIC Co.,Ltd",1,Safe
movie2free.com,Good,753141.0,Unknown,4097091.0,Good,1,1,37,36,0,33,1155,0.063264,0.05904,0.008755,0.007593,5.376,United States,"CloudFlare, Inc.",PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,2,Safe
daikynguyenvn.com,Unknown,156984.0,Unsatisfactory,281002.0,Unknown,151,98,303,3,0,33,123,0.01248,0.014016,0.000442,0.000588,1.536,United States,"CloudFlare, Inc.","GODADDY.COM, LLC",2,Safe
kapook.com,Good,581754.0,Good,2292114.0,Good,1,13300,797,5,0,20,1513,0.04032,0.047232,0.003686,0.004248,3.36,Thailand,CS LoxInfo Public COmpany Limited,"DOTARAI CO,. LTD.",6,Safe
sanook.com,Good,715378.0,Unsatisfactory,2045981.0,Good,82,11,18800,102,1,11,1496,0.04992,0.053568,0.003638,0.003511,2.784,Thailand,Internet Thailand Company Limited,"NETWORK SOLUTIONS, LLC.",1,Safe
pantip.com,Excellent,1646633.0,Good,7640382.0,Excellent,1,97000,1120,36,0,85,491,0.12864,0.13248,0.014592,0.01463,4.2528,Thailand,Internet Thailand Company Limited,"ENOM, INC.",4,Safe
tholakhong.com,Unknown,12813.0,Unknown,16657.0,Unknown,1,57,1765,36,0,33,102741,0.00068,0.000888,2.5e-05,3.1e-05,1.89,United States,Google Inc.,"GODADDY.COM, LLC",1,Risky
goal.in.th,Unknown,125439.0,Unknown,455346.0,Unknown,2,28,876,36,0,33,8885,0.008448,0.010176,0.000557,0.000898,2.784,United States,"CloudFlare, Inc.","T.H.NIC Co.,Ltd",2,Risky
bcel.com.la,Unknown,7230908.0,Unknown,11075990.0,Unknown,1,6,9,36,0,33,121331,0.000643,0.000567,2.9e-05,3.3e-05,1.89,Lao People's Democratic Republic,Enterprise of Telecommunications Lao,Unknown,3,Risky
newmovie-hd.com,Unknown,411167.0,Unknown,1784464.0,Unknown,1,57,26200,60,0,33,2293,0.02688,0.0336,0.002266,0.003197,3.648,Europe,CloudFlare CDN network,"GODADDY.COM, LLC",2,Risky
siamsport.co.th,Good,164527.0,Excellent,615332.0,Good,4,194,301000,1,0,1,6973,0.01152,0.013056,0.001056,0.001142,3.648,Thailand,"Samart Corporation Co., Ltd.","T.H.NIC Co.,Ltd",1,Safe
037hd.com,Unknown,253788.0,Unknown,1251177.0,Unknown,3,57,16300,36,0,33,3942,0.01536,0.020256,0.00193,0.002189,5.376,United States,"CloudFlare, Inc.","GODADDY.COM, LLC",2,Risky
popclck.com,Unknown,949721.0,Unknown,1348604.0,Unknown,1,57,1765,36,0,33,1124,0.088224,0.087936,0.00335,0.003322,1.44,Germany,"www.fornex.com, Fornex Hosting S.L","GODADDY.COM, LLC",1,Risky
mthai.com,Excellent,333410.0,Good,810188.0,Excellent,1,1,7350,11,0,5,3428,0.02688,0.0264,0.001728,0.001536,2.4,Thailand,3BB Broadband Internet service provider in Thailand,"GODADDY.COM, LLC",1,Safe
anime-sugoi.com,Good,66313.0,Good,484090.0,Good,1,57,15,36,0,33,12934,0.00382,0.005711,0.000544,0.001041,6.0165,France,OVH SAS,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,2,Safe
google.lv,Excellent,648851.0,Excellent,3990433.0,Excellent,7,70,204,13,0,135,1227,0.050496,0.051936,0.007296,0.007707,5.4432,United States,Google Inc.,NIC-LV,1,Safe
ss.lv,Excellent,188132.0,Excellent,4778572.0,Excellent,1,2,270,31,0,34,3454,0.0144,0.014976,0.008582,0.009153,23.04,Latvia,Internet Ltd.,NIC-LV,1,Safe
inbox.lv,Excellent,282378.0,Excellent,1030682.0,Excellent,1,70,189,32,0,4,3627,0.02112,0.021984,0.001795,0.00193,3.264,Latvia,SIA INBOKSS,NIC-LV,1,Safe
delfi.lv,Excellent,257988.0,Excellent,1240921.0,Excellent,4190,4,1070,24,0,32,3891,0.0192,0.01968,0.001958,0.002289,3.84,Latvia,Telia Latvia,NIC-LV,3,Safe
tvnet.lv,Excellent,148551.0,Excellent,692249.0,Excellent,35,1,834,16,0,19,6504,0.01152,0.011712,0.001296,0.001334,4.128,Latvia,LATNET SERVISS Ltd.,NIC-LV,2,Safe
swedbank.lv,Excellent,111985.0,Excellent,876849.0,Excellent,1,70,6,2,0,1,8346,0.007104,0.008093,0.00121,0.00143,6.432,Estonia,Swedbank AS,NIC-LV,1,Safe
e-klase.lv,Excellent,63283.0,Excellent,420838.0,Excellent,1,70,8,17,0,22,14206,0.005444,0.00509,0.000795,0.000766,5.6345,Latvia,SIA DEAC,NIC-LV,2,Safe
draugiem.lv,Excellent,101205.0,Excellent,692249.0,Excellent,15,3,771,61,0,4080,7957,0.00768,0.007824,0.001382,0.001229,6.816,Latvia,KingSMS,NIC-LV,3,Safe
optibet.lv,Unsatisfactory,53761.0,Very poor,109672.0,Unsatisfactory,1,70,10,17,0,22,24953,0.003916,0.003992,0.000181,0.000193,1.91,United States,"CloudFlare, Inc.",NIC-LV,2,Safe
filebase.ws,Excellent,92238.0,Excellent,673340.0,Excellent,1,70,41,17,0,22,10181,0.008022,0.006952,0.00169,0.001203,8.1175,Netherlands,********************************************************,Samoa Nic,1,Safe
gismeteo.lv,Good,35218.0,Excellent,113753.0,Good,1,70,932,17,0,22,34014,0.00277,0.002607,0.000201,0.000189,2.9605,Russian Federation,DataLine Ltd,NIC-LV,1,Safe
runabildes.lv,Unknown,4405.0,Unknown,9691.0,Unknown,1,15,4,17,0,22,26513,0.000143,0.000277,7e-06,1.4e-05,1.91,Germany,Hetzner Online GmbH,NIC-LV,1,Risky
vesti.lv,Good,43773.0,Unsatisfactory,188229.0,Good,1,135,11,1,0,22,22614,0.004489,0.003352,0.000353,0.000332,3.3425,Latvia,Telenet SIA,NIC-LV,1,Safe
skaties.lv,Unknown,39693.0,Unknown,127016.0,Unknown,1,61,9,17,0,22,35081,0.001815,0.002359,0.000143,0.000185,2.9605,Latvia,InetCom,NIC-LV,1,Risky
220.lv,Excellent,21888.0,Excellent,120384.0,Excellent,1,70,126,22,0,22,40468,0.00191,0.001709,0.000229,0.000241,5.157,Lithuania,UAB Pigu,NIC-LV,2,Safe
salidzini.lv,Excellent,30394.0,Excellent,72945.0,Excellent,1,70,19,17,0,22,35147,0.002388,0.002292,0.000153,0.000136,2.3875,United States,"CloudFlare, Inc.",NIC-LV,2,Safe
jauns.lv,Unknown,41336.0,Unknown,119874.0,Unknown,1,70,7,17,0,22,47486,0.003343,0.002674,0.00022,0.000174,2.483,Latvia,LATNET SERVISS Ltd.,NIC-LV,2,Risky
1a.lv,Excellent,20337.0,Excellent,154562.0,Excellent,85,2,419,5,0,16,38532,0.001719,0.001595,0.000267,0.000282,6.685,Latvia,TL colocation customers,NIC-LV,1,Safe
seb.lv,Good,27290.0,Excellent,54581.0,Good,1,70,932,17,0,22,47697,0.001624,0.002006,8.5e-05,9.7e-05,2.0055,Estonia,AS SEB PANK,NIC-LV,1,Safe
rigassatiksme.lv,Excellent,19516.0,Excellent,44889.0,Excellent,1,9,3,17,0,22,56616,0.001528,0.001518,7.5e-05,8.8e-05,1.91,Latvia,Institute of Mathematics and Computer Science of University of Latvia,NIC-LV,1,Safe
